date,temperature,precipitation
2010-01-01,13.518571382738095,0.0
2010-01-02,13.737023770238096,0.0
2010-01-03,12.289404797619047,0.16130952380952382
2010-01-04,11.408154788095239,0.0
2010-01-05,12.290595244047617,0.0
2010-01-06,11.533452395833335,0.0
2010-01-07,11.071250013690475,0.0
2010-01-08,10.947440529761904,0.0
2010-01-09,11.64297622202381,0.0
2010-01-10,11.839702376190475,0.0
2010-01-11,11.413809536309524,0.0
2010-01-12,11.35220240297619,0.08392857142857142
2010-01-13,11.653095263095238,0.0494047619047619
2010-01-14,12.102797632738096,0.0
2010-01-15,12.407559572619048,0.0
2010-01-16,12.826309560714286,0.0
2010-01-17,12.424523836309524,0.0
2010-01-18,11.415892827380953,0.0
2010-01-19,11.723928570833335,0.0
2010-01-20,11.971845263690476,0.0
2010-01-21,12.357261916666666,0.0
2010-01-22,13.015595244642858,0.0
2010-01-23,12.971845226190476,0.0
2010-01-24,13.163214355357143,0.0
2010-01-25,14.138809440476189,0.0
2010-01-26,14.50934518452381,0.0
2010-01-27,15.128988077380953,0.0
2010-01-28,16.56202381547619,0.0
2010-01-29,15.484345208333332,0.042857142857142864
2010-01-30,14.032261875000001,0.0
2010-01-31,13.867976182738095,0.0
2010-02-01,13.882261888690477,0.0
2010-02-02,14.017976186904761,0.0
2010-02-03,14.320357125595237,0.0
2010-02-04,15.162023763690476,0.0
2010-02-05,16.379583297619046,0.0005952380952380953
2010-02-06,18.270952339285714,0.0017857142857142857
2010-02-07,18.215297589285715,0.0005952380952380953
2010-02-08,16.76232129761905,0.48035714285714287
2010-02-09,13.749821425,0.07797619047619048
2010-02-10,12.978690499999999,0.0005952380952380953
2010-02-11,14.113511845833335,0.0
2010-02-12,14.509642833333332,0.0
2010-02-13,14.647142817857143,0.0
2010-02-14,14.8269047,0.0
2010-02-15,16.21351184761905,0.008333333333333333
2010-02-16,16.012023785714288,0.008333333333333333
2010-02-17,14.914702345238096,0.0
2010-02-18,14.668571371428571,0.0
2010-02-19,15.644166633333333,0.0
2010-02-20,16.70755949404762,0.0
2010-02-21,18.331964232142855,0.0
2010-02-22,19.99952370833333,0.04345238095238096
2010-02-23,18.73702368452381,0.034523809523809526
2010-02-24,19.233154666666668,0.0
2010-02-25,20.422142755952382,0.002380952380952381
2010-02-26,21.18672599404762,0.0
2010-02-27,21.95845231547619,0.0
2010-02-28,22.59595230952381,0.008333333333333333
2010-03-01,21.886726023809526,0.02857142857142857
2010-03-02,21.552499851190476,0.0
2010-03-03,19.154583297619048,0.007142857142857143
2010-03-04,17.757559410714286,0.05476190476190476
2010-03-05,19.428095196428572,0.0
2010-03-06,18.28940461904762,0.1416666666666667
2010-03-07,19.03761899404762,0.0
2010-03-08,19.562321279761907,0.0017857142857142857
2010-03-09,20.693571309523808,0.0
2010-03-10,21.230476125,0.0
2010-03-11,22.006964220238093,0.0
2010-03-12,22.88374986904762,0.0
2010-03-13,23.263511797619046,0.005357142857142858
2010-03-14,23.76172599404762,0.0
2010-03-15,24.440297517857143,0.0
